timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Response Time
1.74E+12,14,/jforum/adminBoardStats/showLast/All%20page%20requests.page-570-2,200,,Admin2 2-2,text,TRUE,,6256,649,25,97,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=EDAF-T7G4-DOQ6-0GTF-GDWV-HLH8-QVPB-HB0U,14,0,0,,,,,,,Type11,,
1.74E+12,18,/jforum/jforum.page-560-0,302,,Admin2 2-19,,TRUE,,197,805,25,97,http://172.26.129.206:8080/jforum/jforum.page,18,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/topDownloads/list.page-395,200,,User1N 5-23,text,TRUE,,5655,563,25,90,http://172.26.129.206:8080/jforum/topDownloads/list.page,14,0,0,,,,,,,Type55,,
1.74E+12,14,/jforum/jforum.page-560-1,301,,Admin2 2-19,text,TRUE,,161,679,25,97,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=V0AV-VAGW-NULU-IHE5-5SDV-Y8GS-YNM5-I69G,14,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/posts/insert/2.page-261,200,,Admin 1-3,text,TRUE,,5298,535,25,91,http://172.26.129.206:8080/jforum/posts/insert/2.page,14,0,0,,,,,,,Type46,,
1.74E+12,14,/jforum/posts/insert/2.page-261,200,,Admin 1-8,text,TRUE,,5298,535,25,91,http://172.26.129.206:8080/jforum/posts/insert/2.page,14,0,0,,,,,,,Type46,,
1.74E+12,31,/jforum/jforum.page-560-2,200,,Admin2 2-19,text,TRUE,,15912,634,25,97,http://172.26.129.206:8080/jforum/install.jsp,23,0,11,,,,,,,Type38,,
1.74E+12,13,/jforum/ping_session.jsp-743,200,,User2N 6-5,text,TRUE,,543,548,15,90,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/images/smilies/9293feeb0183c67ea1ea8c52f0dbaf8c.gif-347,200,,User1N 5-18,bin,TRUE,,1271,516,25,90,http://172.26.129.206:8080/jforum/images/smilies/9293feeb0183c67ea1ea8c52f0dbaf8c.gif,13,0,0,,,,,,,Type37,,
1.74E+12,14,/jforum/recentTopics/list.page-416,200,,User1N 5-11,text,TRUE,,5642,563,25,90,http://172.26.129.206:8080/jforum/recentTopics/list.page,14,0,0,,,,,,,Type53,,
1.74E+12,55,/jforum/adminRankings/insert.page-554,200,,Admin2 2-1,text,TRUE,,6719,1822,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=FLNW-13RO-WJMD-ZT7Z-EELU-TQTG-EYJH-WQD8,22,0,0,,,,,,,Type22,,
1.74E+12,22,/jforum/adminRankings/insert.page-554-0,302,,Admin2 2-1,,TRUE,,215,563,25,90,http://172.26.129.206:8080/jforum/adminRankings/insert.page,22,0,0,,,,,,,Type22,,
1.74E+12,16,/jforum/adminRankings/insert.page-554-1,302,,Admin2 2-1,,TRUE,,250,612,25,90,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=FLNW-13RO-WJMD-ZT7Z-EELU-TQTG-EYJH-WQD8,16,0,0,,,,,,,Type22,,
1.74E+12,16,/jforum/adminRankings/insert.page-554-2,200,,Admin2 2-1,text,TRUE,,6254,647,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=FLNW-13RO-WJMD-ZT7Z-EELU-TQTG-EYJH-WQD8,15,0,0,,,,,,,Type22,,
1.74E+12,13,/jforum/images/smilies/b2eb59423fbf5fa39342041237025880.gif-367,200,,User1N 5-21,bin,TRUE,,1271,519,25,91,http://172.26.129.206:8080/jforum/images/smilies/b2eb59423fbf5fa39342041237025880.gif,13,0,0,,,,,,,Type37,,
1.74E+12,12,/jforum/ping_session.jsp-239,200,,Admin 1-17,text,TRUE,,543,547,25,91,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/images/smilies/69934afc394145350659cd7add244ca9.gif-370,200,,User1N 5-8,bin,TRUE,,1271,519,25,90,http://172.26.129.206:8080/jforum/images/smilies/69934afc394145350659cd7add244ca9.gif,13,0,0,,,,,,,Type37,,
1.74E+12,12,/jforum/templates/default/images/icon_mini_profile.gif-256,200,,Admin 1-15,bin,TRUE,,481,490,25,90,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_profile.gif,12,0,0,,,,,,,Type54,,
1.74E+12,12,/jforum/ping_session.jsp-757,200,,User2N 6-3,text,TRUE,,543,547,15,90,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-239,200,,Admin 1-19,text,TRUE,,543,547,25,91,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/images/smilies/908627bbe5e9f6a080977db8c365caff.gif-374,200,,User1N 5-5,bin,TRUE,,1271,519,25,90,http://172.26.129.206:8080/jforum/images/smilies/908627bbe5e9f6a080977db8c365caff.gif,15,0,0,,,,,,,Type37,,
1.74E+12,20,/jforum/posts/review/0/1.page-746,200,,User2N 6-21,text,TRUE,,5278,556,15,90,http://172.26.129.206:8080/jforum/posts/review/0/1.page,20,0,0,,,,,,,Type51,,
1.74E+12,25,/jforum/images/transp.gif-340,200,,User1N 5-17,bin,TRUE,,292,487,25,90,http://172.26.129.206:8080/jforum/images/transp.gif,25,0,0,,,,,,,Type37,,
1.74E+12,20,/jforum/posts/list/2.page-754,200,,User2N 6-19,text,TRUE,,5258,553,15,90,http://172.26.129.206:8080/jforum/posts/list/2.page,20,0,0,,,,,,,Type47,,
1.74E+12,15,/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif-375,200,,User1N 5-19,bin,TRUE,,1271,519,25,90,http://172.26.129.206:8080/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif,15,0,0,,,,,,,Type37,,
1.74E+12,50,/jforum/adminModeration/list.page-225,200,,Admin 1-14,text,TRUE,,6713,1744,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=1VZH-Y1YO-9J83-DT96-D20X-0LD0-SRF9-PQIQ,17,0,0,,,,,,,Type21,,
1.74E+12,17,/jforum/adminModeration/list.page-225-0,302,,Admin 1-14,,TRUE,,215,537,25,90,http://172.26.129.206:8080/jforum/adminModeration/list.page,17,0,0,,,,,,,Type21,,
1.74E+12,14,/jforum/adminModeration/list.page-225-1,302,,Admin 1-14,,TRUE,,250,586,25,90,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=1VZH-Y1YO-9J83-DT96-D20X-0LD0-SRF9-PQIQ,14,0,0,,,,,,,Type21,,
1.74E+12,17,/jforum/adminModeration/list.page-225-2,200,,Admin 1-14,text,TRUE,,6248,621,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=1VZH-Y1YO-9J83-DT96-D20X-0LD0-SRF9-PQIQ,17,0,0,,,,,,,Type21,,
1.74E+12,10,/jforum/ping_session.jsp-249,200,,Admin 1-20,text,TRUE,,543,535,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,10,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/posts/listByUser/3.page-414,200,,User1N 5-15,text,TRUE,,5236,554,25,90,http://172.26.129.206:8080/jforum/posts/listByUser/3.page,12,0,0,,,,,,,Type48,,
1.74E+12,17,/jforum/ping_session.jsp-757,200,,User2N 6-17,text,TRUE,,543,547,15,90,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/ping_session.jsp-743,200,,User2N 6-7,text,TRUE,,543,548,15,90,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/posts/reply/0/1.page-744,200,,User2N 6-4,text,TRUE,,6240,555,15,90,http://172.26.129.206:8080/jforum/posts/reply/0/1.page,17,0,0,,,,,,,Type50,,
1.74E+12,16,/jforum/images/smilies/b2eb59423fbf5fa39342041237025880.gif-367,200,,User1N 5-22,bin,TRUE,,1271,519,25,90,http://172.26.129.206:8080/jforum/images/smilies/b2eb59423fbf5fa39342041237025880.gif,16,0,0,,,,,,,Type37,,
1.74E+12,15,/jforum/images/smilies/47941865eb7bbc2a777305b46cc059a2.gif-364,200,,User1N 5-7,bin,TRUE,,1271,519,25,90,http://172.26.129.206:8080/jforum/images/smilies/47941865eb7bbc2a777305b46cc059a2.gif,15,0,0,,,,,,,Type37,,
1.74E+12,592,/jforum/adminForums/list.page-548,200,,Admin2 2-12,text,TRUE,,6713,1800,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=Q8K4-E63M-OJS9-AGJ5-AB00-JVBL-0QPO-ZV4V,561,0,0,,,,,,,Type16,,
1.74E+12,561,/jforum/adminForums/list.page-548-0,302,,Admin2 2-12,,TRUE,,215,553,25,90,http://172.26.129.206:8080/jforum/adminForums/list.page,561,0,0,,,,,,,Type16,,
1.74E+12,13,/jforum/adminForums/list.page-548-1,302,,Admin2 2-12,,TRUE,,250,606,25,90,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=Q8K4-E63M-OJS9-AGJ5-AB00-JVBL-0QPO-ZV4V,13,0,0,,,,,,,Type16,,
1.74E+12,17,/jforum/adminForums/list.page-548-2,200,,Admin2 2-12,text,TRUE,,6248,641,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=Q8K4-E63M-OJS9-AGJ5-AB00-JVBL-0QPO-ZV4V,17,0,0,,,,,,,Type16,,
1.74E+12,14,/jforum/ping_session.jsp-543,200,,Admin2 2-25,text,TRUE,,543,554,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-214,200,,Admin 1-24,text,TRUE,,543,532,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/templates/default/images/en_US/post.gif-405,200,,User1N 5-16,bin,TRUE,,1874,521,25,90,http://172.26.129.206:8080/jforum/templates/default/images/en_US/post.gif,12,0,0,,,,,,,Type54,,
1.74E+12,14,/jforum/images/smilies/0a4d7238daa496a758252d0a2b1a1384.gif-366,200,,User1N 5-10,bin,TRUE,,1271,519,25,90,http://172.26.129.206:8080/jforum/images/smilies/0a4d7238daa496a758252d0a2b1a1384.gif,14,0,0,,,,,,,Type37,,
1.74E+12,38,/jforum/adminSpamBlock/list.page-576,200,,Admin2 2-17,text,TRUE,,6713,1803,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=SL0D-KDR0-M02Q-4X84-OBLY-AN8S-M5FB-O89D,12,0,0,,,,,,,Type27,,
1.74E+12,12,/jforum/adminSpamBlock/list.page-576-0,302,,Admin2 2-17,,TRUE,,215,556,25,90,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,12,0,0,,,,,,,Type27,,
1.74E+12,13,/jforum/adminSpamBlock/list.page-576-1,302,,Admin2 2-17,,TRUE,,250,606,25,90,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=SL0D-KDR0-M02Q-4X84-OBLY-AN8S-M5FB-O89D,13,0,0,,,,,,,Type27,,
1.74E+12,13,/jforum/adminSpamBlock/list.page-576-2,200,,Admin2 2-17,text,TRUE,,6248,641,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=SL0D-KDR0-M02Q-4X84-OBLY-AN8S-M5FB-O89D,13,0,0,,,,,,,Type27,,
1.74E+12,12,/jforum/templates/default/images/icon_mini_message.gif-257,200,,Admin 1-5,bin,TRUE,,477,490,25,90,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_message.gif,11,0,0,,,,,,,Type54,,
1.74E+12,17,/jforum/posts/list/2.page-754,200,,User2N 6-20,text,TRUE,,5258,553,15,90,http://172.26.129.206:8080/jforum/posts/list/2.page,16,0,0,,,,,,,Type47,,
1.74E+12,15,/jforum/ping_session.jsp-739,200,,User2N 6-18,text,TRUE,,543,554,15,90,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-747,200,,User2N 6-8,text,TRUE,,543,551,15,90,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-218,200,,Admin 1-25,text,TRUE,,543,578,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,45,/jforum/adminRankings/insert.page-554,200,,Admin2 2-9,text,TRUE,,6719,1822,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=HXJZ-8M8O-2USF-X3R6-PBL4-98CY-PKX6-KWZ1,12,0,0,,,,,,,Type22,,
1.74E+12,12,/jforum/adminRankings/insert.page-554-0,302,,Admin2 2-9,,TRUE,,215,563,25,90,http://172.26.129.206:8080/jforum/adminRankings/insert.page,12,0,0,,,,,,,Type22,,
1.74E+12,15,/jforum/adminRankings/insert.page-554-1,302,,Admin2 2-9,,TRUE,,250,612,25,90,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=HXJZ-8M8O-2USF-X3R6-PBL4-98CY-PKX6-KWZ1,15,0,0,,,,,,,Type22,,
1.74E+12,17,/jforum/adminRankings/insert.page-554-2,200,,Admin2 2-9,text,TRUE,,6254,647,25,90,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=HXJZ-8M8O-2USF-X3R6-PBL4-98CY-PKX6-KWZ1,17,0,0,,,,,,,Type22,,
1.74E+12,13,/jforum/ping_session.jsp-228,200,,Admin 1-18,text,TRUE,,543,534,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-394,200,,User1N 5-13,text,TRUE,,543,554,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-579,200,,Admin2 2-3,text,TRUE,,543,542,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/captcha/generate/1733112784357.page-745,200,,User2N 6-16,,TRUE,,2401,503,15,90,http://172.26.129.206:8080/jforum/captcha/generate/1733112784357.page,17,0,0,,,,,,,Type31,,
1.74E+12,14,/jforum/ping_session.jsp-767,200,,User2N 6-11,text,TRUE,,543,619,15,90,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-583,200,,Admin2 2-4,text,TRUE,,543,542,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,68,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-748,200,,User2N 6-6,text,TRUE,,16270,4144,15,90,http://172.26.129.206:8080/jforum/install.jsp,23,0,0,,,,,,,Type38,,
1.74E+12,71,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217,200,,Admin 1-12,text,TRUE,,16270,3543,25,90,http://172.26.129.206:8080/jforum/install.jsp,24,0,0,,,,,,,Type38,,
1.74E+12,23,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-748-0,302,,User2N 6-6,,TRUE,,197,2933,15,90,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,23,0,0,,,,,,,Type38,,
1.74E+12,24,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217-0,302,,Admin 1-12,,TRUE,,197,2372,25,90,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,24,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-748-1,301,,User2N 6-6,text,TRUE,,161,628,15,90,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=1FGO-WZH9-QAW8-HOAJ-NOZW-KRAS-VHNO-C1GX,13,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217-1,301,,Admin 1-12,text,TRUE,,161,608,25,90,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=3Z84-D5QK-R557-VTCA-2EHU-UGDN-18HC-5UO8,12,0,0,,,,,,,Type38,,
1.74E+12,30,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-748-2,200,,User2N 6-6,text,TRUE,,15912,583,15,90,http://172.26.129.206:8080/jforum/install.jsp,25,0,10,,,,,,,Type38,,
1.74E+12,35,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-217-2,200,,Admin 1-12,text,TRUE,,15912,563,25,90,http://172.26.129.206:8080/jforum/install.jsp,29,0,12,,,,,,,Type38,,
1.74E+12,14,/jforum/ping_session.jsp-262,200,,Admin 1-8,text,TRUE,,543,530,25,90,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/ping_session.jsp-571,200,,Admin2 2-2,text,TRUE,,543,582,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-262,200,,Admin 1-3,text,TRUE,,543,530,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-396,200,,User1N 5-23,text,TRUE,,543,553,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/ping_session.jsp-561,200,,Admin2 2-19,text,TRUE,,543,542,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/hottestTopics/list.page-393,200,,User1N 5-12,text,TRUE,,5642,564,25,89,http://172.26.129.206:8080/jforum/hottestTopics/list.page,16,0,0,,,,,,,Type36,,
1.74E+12,14,/jforum/ping_session.jsp-417,200,,User1N 5-11,text,TRUE,,543,553,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/hottestTopics/list.page-393,200,,User1N 5-4,text,TRUE,,5642,564,25,89,http://172.26.129.206:8080/jforum/hottestTopics/list.page,19,0,0,,,,,,,Type36,,
1.74E+12,14,/jforum/templates/default/images/icon_mini_message.gif-257,200,,Admin 1-15,bin,TRUE,,477,490,25,89,http://172.26.129.206:8080/jforum/templates/default/images/icon_mini_message.gif,14,0,0,,,,,,,Type54,,
1.74E+12,11,/jforum/ping_session.jsp-415,200,,User1N 5-15,text,TRUE,,543,554,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,11,0,0,,,,,,,Type41,,
1.74E+12,76,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386,200,,User1N 5-9,text,TRUE,,16270,4194,25,89,http://172.26.129.206:8080/jforum/install.jsp,26,0,0,,,,,,,Type38,,
1.74E+12,26,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-0,302,,User1N 5-9,,TRUE,,197,2983,25,89,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,26,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-1,301,,User1N 5-9,text,TRUE,,161,628,25,89,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=L95O-VMMP-ZZPW-G0BU-42TD-HI4R-XVZE-5HVN,14,0,0,,,,,,,Type38,,
1.74E+12,35,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-386-2,200,,User1N 5-9,text,TRUE,,15912,583,25,89,http://172.26.129.206:8080/jforum/install.jsp,26,0,11,,,,,,,Type38,,
1.74E+12,16,/jforum/images/smilies/69934afc394145350659cd7add244ca9.gif-370,200,,User1N 5-21,bin,TRUE,,1271,519,25,89,http://172.26.129.206:8080/jforum/images/smilies/69934afc394145350659cd7add244ca9.gif,16,0,0,,,,,,,Type37,,
1.74E+12,17,/jforum/images/smilies/283a16da79f3aa23fe1025c96295f04f.gif-348,200,,User1N 5-18,bin,TRUE,,1271,516,25,89,http://172.26.129.206:8080/jforum/images/smilies/283a16da79f3aa23fe1025c96295f04f.gif,17,0,0,,,,,,,Type37,,
1.74E+12,17,/jforum/ping_session.jsp-555,200,,Admin2 2-1,text,TRUE,,543,556,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/images/smilies/1069449046bcd664c21db15b1dfedaee.gif-369,200,,User1N 5-8,bin,TRUE,,1271,519,25,89,http://172.26.129.206:8080/jforum/images/smilies/1069449046bcd664c21db15b1dfedaee.gif,16,0,0,,,,,,,Type37,,
1.74E+12,19,/jforum/posts/reply/0/1.page-744,200,,User2N 6-5,text,TRUE,,6240,555,14,89,http://172.26.129.206:8080/jforum/posts/reply/0/1.page,19,0,0,,,,,,,Type50,,
1.74E+12,52,/jforum/admBase/menu.page-210,200,,Admin 1-23,text,TRUE,,6714,1739,25,89,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=7WN2-VT2Y-JIBC-5VM6-FNBJ-B541-5TOV-5ZXL,17,0,0,,,,,,,Type4,,
1.74E+12,17,/jforum/admBase/menu.page-210-0,302,,Admin 1-23,,TRUE,,215,530,25,89,http://172.26.129.206:8080/jforum/admBase/menu.page,17,0,0,,,,,,,Type4,,
1.74E+12,15,/jforum/admBase/menu.page-210-1,302,,Admin 1-23,,TRUE,,250,587,25,89,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=7WN2-VT2Y-JIBC-5VM6-FNBJ-B541-5TOV-5ZXL,15,0,0,,,,,,,Type4,,
1.74E+12,18,/jforum/admBase/menu.page-210-2,200,,Admin 1-23,text,TRUE,,6249,622,25,89,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=7WN2-VT2Y-JIBC-5VM6-FNBJ-B541-5TOV-5ZXL,18,0,0,,,,,,,Type4,,
1.74E+12,52,/jforum/adminAttachments/configurations.page-238,200,,Admin 1-2,text,TRUE,,6713,1755,25,89,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=DWEW-1G6P-A99X-GPT4-R6FD-RHB7-N6SZ-AR90,18,0,0,,,,,,,Type5,,
1.74E+12,18,/jforum/adminAttachments/configurations.page-238-0,302,,Admin 1-2,,TRUE,,215,548,25,89,http://172.26.129.206:8080/jforum/adminAttachments/configurations.page,18,0,0,,,,,,,Type5,,
1.74E+12,16,/jforum/adminAttachments/configurations.page-238-1,302,,Admin 1-2,,TRUE,,250,586,25,89,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=DWEW-1G6P-A99X-GPT4-R6FD-RHB7-N6SZ-AR90,16,0,0,,,,,,,Type5,,
1.74E+12,18,/jforum/adminAttachments/configurations.page-238-2,200,,Admin 1-2,text,TRUE,,6248,621,25,89,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=DWEW-1G6P-A99X-GPT4-R6FD-RHB7-N6SZ-AR90,18,0,0,,,,,,,Type5,,
1.74E+12,16,/jforum/ping_session.jsp-226,200,,Admin 1-14,text,TRUE,,543,536,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif-376,200,,User1N 5-19,bin,TRUE,,1271,519,25,89,http://172.26.129.206:8080/jforum/images/smilies/8a80c6485cd926be453217d59a84a888.gif,16,0,0,,,,,,,Type37,,
1.74E+12,16,/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif-375,200,,User1N 5-5,bin,TRUE,,1271,519,25,89,http://172.26.129.206:8080/jforum/images/smilies/2786c5c8e1a8be796fb2f726cca5a0fe.gif,16,0,0,,,,,,,Type37,,
1.74E+12,16,/jforum/ping_session.jsp-755,200,,User2N 6-19,text,TRUE,,543,548,14,89,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/posts/list/1.page-341,200,,User1N 5-17,text,TRUE,,6244,557,25,89,http://172.26.129.206:8080/jforum/posts/list/1.page,16,0,0,,,,,,,Type47,,
1.74E+12,14,/jforum/ping_session.jsp-549,200,,Admin2 2-12,text,TRUE,,543,552,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,15,/jforum/images/smilies/69934afc394145350659cd7add244ca9.gif-370,200,,User1N 5-22,bin,TRUE,,1271,519,25,89,http://172.26.129.206:8080/jforum/images/smilies/69934afc394145350659cd7add244ca9.gif,15,0,0,,,,,,,Type37,,
1.74E+12,12,/jforum/ping_session.jsp-577,200,,Admin2 2-17,text,TRUE,,543,555,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-258,200,,Admin 1-5,text,TRUE,,543,527,25,89,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/images/smilies/385970365b8ed7503b4294502a458efa.gif-365,200,,User1N 5-7,bin,TRUE,,1271,519,25,89,http://172.26.129.206:8080/jforum/images/smilies/385970365b8ed7503b4294502a458efa.gif,15,0,0,,,,,,,Type37,,
1.74E+12,76,/jforum/jforum.page-532,200,,Admin2 2-24,text,TRUE,,16270,2152,25,89,http://172.26.129.206:8080/jforum/install.jsp,27,0,0,,,,,,,Type38,,
1.74E+12,27,/jforum/jforum.page-532-0,302,,Admin2 2-24,,TRUE,,197,843,25,89,http://172.26.129.206:8080/jforum/jforum.page,27,0,0,,,,,,,Type38,,
